"transcriptNames","transcriptIDs","geneNames","geneIDs","feature","id","fc","pval","qval"
"NM_001278784",32873,"SLC35B1","MSTRG.6377","transcript","32873",0.760554000644919,0.0247485027071939,0.403800348941808
"NR_134664",55760,"LINC02482","MSTRG.10740","transcript","55760",0.582804422900338,0.0247520801505741,0.403800348941808
"NM_203389",11761,"RNH1","MSTRG.2156","transcript","11761",1.51824275113463,0.0247721092576663,0.403800348941808
"MSTRG.4130.2",22258,"BCL2L2-PABPN1","MSTRG.4130","transcript","22258",2.08505858800897,0.0248568873081998,0.404008572520927
"NM_001128917",38524,"TOMM40","MSTRG.7535","transcript","38524",1.1131129941233,0.0248828190335082,0.404008572520927
"NM_001293236",49216,"MED15","MSTRG.9483","transcript","49216",2.78019282338693,0.024920486832384,0.404008572520927
"NM_001032293",31727,"ZNF207","MSTRG.6144","transcript","31727",0.586850894054264,0.0249792341345403,0.404008572520927
"NM_016403",15360,"CWC15","MSTRG.2796","transcript","15360",0.836461312745593,0.0250262185537156,0.404008572520927
"NM_003347",49272,"UBE2L3","MSTRG.9496","transcript","49272",0.920224614265598,0.0250875040940914,0.404008572520927
"NM_001901",65257,"CCN2","MSTRG.12528","transcript","65257",0.94058534847205,0.0251170110564749,0.404008572520927
"NM_016045",47765,"PRELID3B","MSTRG.9220","transcript","47765",0.89885153647054,0.0251868320166666,0.404008572520927
"NM_020169",54510,"LXN","MSTRG.10504","transcript","54510",0.914305267808791,0.0251953053499765,0.404008572520927
"NM_005861",27199,"STUB1","MSTRG.5140","transcript","27199",1.30836299271323,0.0252155773811663,0.404008572520927
"NM_021933",590,"MIIP","MSTRG.136","transcript","590",1.27276165104329,0.0252373277873119,0.404008572520927
"NM_001309443",61209,"SPARC","MSTRG.11842","transcript","61209",3.60277235352864,0.025251306329003,0.404008572520927
"NM_002211",8810,"ITGB1","MSTRG.1664","transcript","8810",0.931963349517985,0.0252760316604257,0.404008572520927
"NM_002883",50256,"RANGAP1","MSTRG.9705","transcript","50256",1.4128124564024,0.025309034846089,0.404008572520927
"NM_005643",63320,"TAF11","MSTRG.12214","transcript","63320",0.822150719604748,0.0254406857327589,0.405490206206049
"NM_003299",19504,"HSP90B1","MSTRG.3576","transcript","19504",0.928164182757127,0.0254953125412714,0.405490206206049
"NM_001136558",79033,"GPR107","MSTRG.14972","transcript","79033",0.319316533353344,0.0255870190837839,0.405490206206049
"NM_001365761",36043,"MICOS13","MSTRG.7041","transcript","36043",0.599205876687644,0.025624450304147,0.405490206206049
"MSTRG.15064.2",79442,"UAP1L1","MSTRG.15064","transcript","79442",2.79057428536148,0.0256732938866672,0.405490206206049
"NM_001254757",16262,"ST3GAL4","MSTRG.2977","transcript","16262",0.713834713738587,0.0256786451596018,0.405490206206049
"MSTRG.2237.1",12323,"EIF3F","MSTRG.2237","transcript","12323",2.23850646003356,0.0256920921009216,0.405490206206049
"NM_015201",76216,"BOP1","MSTRG.14429","transcript","76216",1.34981673269523,0.0257274218930759,0.405490206206049
"NM_001985",39374,"ETFB","MSTRG.7677","transcript","39374",1.18091766820131,0.0257400418173611,0.405490206206049
"NM_001193315",23607,"VIPAS39","MSTRG.4430","transcript","23607",0.826401696637456,0.0257943526258696,0.405692445892236
"NR_002559",14062,"SNORD29","MSTRG.2520","transcript","14062",0.492379165306418,0.0258280706447934,0.405692445892236
"NM_017588",79251,"WDR5","MSTRG.15012","transcript","79251",0.169302015500814,0.0259604613426012,0.406628444575369
"NM_032390",43199,"NIFK","MSTRG.8376","transcript","43199",0.883335887395609,0.0259630245864544,0.406628444575369
"NM_001834",61652,"CLTB","MSTRG.11915","transcript","61652",1.18564356796915,0.0261512535802122,0.407747739710604
"NM_001961",35934,"EEF2","MSTRG.7016","transcript","35934",1.11432532360713,0.0261831948698429,0.407747739710604
"NM_173548",40311,"ZNF584","MSTRG.7815","transcript","40311",0.32228037211809,0.0262128217724213,0.407747739710604
"NM_017849",42465,"TMEM127","MSTRG.8249","transcript","42465",2.18255258468351,0.0262202783830123,0.407747739710604
"MSTRG.3045.1",16716,"COPS7A","MSTRG.3045","transcript","16716",0.38748217633282,0.0262347824547173,0.407747739710604
"NM_001014840",69229,"CUTA","MSTRG.13199","transcript","69229",2.82804533120948,0.0262829391889479,0.407747739710604
"NM_003481",16744,"USP5","MSTRG.3049","transcript","16744",1.13875616306048,0.0262989923861162,0.407747739710604
"NM_001317035",47585,"DPM1","MSTRG.9188","transcript","47585",0.720970814187895,0.0264338280092842,0.408818647321966
"NM_001024946",70748,"ASL","MSTRG.13457","transcript","70748",2.81253409137867,0.0264438342906804,0.408818647321966
"NM_004381_2",67243,"ATF6B","MSTRG.12865","transcript","67243",0.322884868374403,0.0265003918117106,0.408862949550848
"MSTRG.4383.2",23388,"NUMB","MSTRG.4383","transcript","23388",0.46765111064423,0.0265224784251314,0.408862949550848
"NM_032881",1839,"LSM10","MSTRG.374","transcript","1839",1.16524420032194,0.0266414776666388,0.409531344713096
"NM_004888",78359,"ATP6V1G1","MSTRG.14834","transcript","78359",0.936034022790798,0.0266775684583801,0.409531344713096
"NM_005697",26211,"SCAMP2","MSTRG.4962","transcript","26211",1.14773273780597,0.0266796900503481,0.409531344713096
"NM_001128619",72626,"LUZP6","MSTRG.13836","transcript","72626",0.897979177077466,0.0267336589813867,0.409610595828349
"NM_002293",6324,"LAMC1","MSTRG.1251","transcript","6324",0.941014518113906,0.0267903743458027,0.409610595828349
"NM_004331",73985,"BNIP3L","MSTRG.14037","transcript","73985",0.879874808398433,0.0267987286307863,0.409610595828349
"NR_160949_5",68601,"SNHG32","MSTRG.13090","transcript","68601",1.61637512768774,0.0268742060566511,0.410183249727472
"NM_001458",72423,"FLNC","MSTRG.13788","transcript","72423",1.1634113611269,0.0269201545047708,0.410304219295172
"MSTRG.3684.7",19930,"RFC5","MSTRG.3684","transcript","19930",2.32966541221543,0.0269812709559293,0.410655705057028
"NM_002958",53953,"RYK","MSTRG.10400","transcript","53953",0.716006635539252,0.0271291968178242,0.412098237774862
"NM_134269",49758,"SMTN","MSTRG.9590","transcript","49758",1.24818421357828,0.0271524276765756,0.412098237774862
"NM_001135934",20854,"POSTN","MSTRG.3861","transcript","20854",1.24367080499073,0.0273416420085359,0.414387161396224
"NM_006054",14106,"RTN3","MSTRG.2522","transcript","14106",0.87729263607676,0.0274063386578227,0.414785133880175
"NM_016480",60662,"PAIP2","MSTRG.11739","transcript","60662",0.869271890481862,0.0275834525021126,0.416439336255862
"NM_199443",52185,"USP4","MSTRG.10059","transcript","52185",2.63444820148869,0.0275928204450877,0.416439336255862
"MSTRG.749.6",3675,"CLCC1","MSTRG.749","transcript","3675",0.378621906089915,0.027797780247498,0.416654808674187
"NM_005234",37016,"NR2F6","MSTRG.7253","transcript","37016",1.30489329921688,0.0278265040813801,0.416654808674187
"NM_001271828",61718,"PRELID1","MSTRG.11930","transcript","61718",0.290356367321408,0.0278486664375317,0.416654808674187
"NM_001042472",46691,"ABHD12","MSTRG.8988","transcript","46691",1.13239984248637,0.027850316317694,0.416654808674187
"MSTRG.14940.1",78844,"SLC27A4","MSTRG.14940","transcript","78844",0.725888482540598,0.0279248268731889,0.416654808674187
"NM_007165",35825,"SF3A2","MSTRG.6972","transcript","35825",1.29264556291172,0.0279456032593544,0.416654808674187
"NM_001199877",25284,"SERF2","MSTRG.4762","transcript","25284",2.83726711322918,0.0279881550379093,0.416654808674187
"NM_183001",5104,"SHC1","MSTRG.964","transcript","5104",0.732635618785031,0.0280197086555377,0.416654808674187
"NM_177983",40973,"PPM1G","MSTRG.7923","transcript","40973",1.07297106765434,0.0280383194386129,0.416654808674187
"MSTRG.7929.1",40986,"FNDC4","MSTRG.7929","transcript","40986",0.590875517195102,0.0280500854885395,0.416654808674187
"NM_001304762",1832,"EVA1B","MSTRG.373","transcript","1832",1.39240886133484,0.0280587812931454,0.416654808674187
"NM_001034833",61803,"NHP2","MSTRG.11946","transcript","61803",3.59406488824902,0.0281638521087301,0.416654808674187
"NM_001351659",73880,"SLC39A14","MSTRG.14011","transcript","73880",2.33933365908444,0.0282275835924426,0.416654808674187
"NR_048545",17197,"MGST1","MSTRG.3152","transcript","17197",0.815153435814617,0.0282361301858791,0.416654808674187
"NR_109977",27152,"METTL26","MSTRG.5133","transcript","27152",2.24163997473183,0.0282479660469417,0.416654808674187
"NM_130440",2182,"PTPRF","MSTRG.449","transcript","2182",0.312552347594262,0.028275526748018,0.416654808674187
"NM_001367487",14282,"SAC3D1","MSTRG.2560","transcript","14282",2.64011667666054,0.028301850657821,0.416654808674187
"MSTRG.14012.4",73888,"SORBS3","MSTRG.14012","transcript","73888",0.207206060484279,0.028302101265701,0.416654808674187
"NM_005817",36013,"PLIN3","MSTRG.7033","transcript","36013",1.0890414772831,0.0283963696185225,0.417473057974764
"NM_005898",12985,"CAPRIN1","MSTRG.2366","transcript","12985",0.925961975573845,0.0285000677534886,0.418270412087313
"NM_005597",35885,"NFIC","MSTRG.6994","transcript","35885",2.40774566080411,0.0285687591897765,0.418270412087313
"NM_001370229",677,"KAZN","MSTRG.152","transcript","677",0.374648695655744,0.0285872264030052,0.418270412087313
"NM_001025616",56959,"ARHGAP24","MSTRG.10944","transcript","56959",0.59160552137559,0.0286056495339113,0.418270412087313
"NM_007208",53891,"MRPL3","MSTRG.10383","transcript","53891",0.667889083218058,0.028689300400796,0.418925900710405
"NM_021138",79412,"TRAF2","MSTRG.15055","transcript","79412",3.4002433098236,0.0287538746281413,0.419210750001918
"MSTRG.10024.1",51987,"MAP4","MSTRG.10024","transcript","51987",0.576447497446593,0.0288494734181217,0.419210750001918
"NM_001017405",55569,"MAEA","MSTRG.10700","transcript","55569",1.13497264792693,0.0288708592836838,0.419210750001918
"NM_001235",14979,"SERPINH1","MSTRG.2720","transcript","14979",1.04235968721706,0.0288792247045232,0.419210750001918
"MSTRG.2823.5",15455,"DCUN1D5","MSTRG.2823","transcript","15455",1.47292401618876,0.0289767913710481,0.419210750001918
"NM_006164",44210,"NFE2L2","MSTRG.8558","transcript","44210",1.95040028924564,0.0289804427111788,0.419210750001918
"MSTRG.7917.1",40943,"MPV17","MSTRG.7917","transcript","40943",0.635443856422835,0.028992019985462,0.419210750001918
"NM_001001410",27283,"TSR3","MSTRG.5155","transcript","27283",1.22309263879015,0.0290195932028017,0.419210750001918
"NM_014713",40713,"LAPTM4A","MSTRG.7872","transcript","40713",0.896837173072085,0.029125393047212,0.419825593463075
"NM_181526",47031,"MYL9","MSTRG.9068","transcript","47031",1.35345818567156,0.0291736512137299,0.419825593463075
"NM_002819",35668,"PTBP1","MSTRG.6930","transcript","35668",1.15700161463005,0.029197905014239,0.419825593463075
"MSTRG.1534.1",7886,".","MSTRG.1534","transcript","7886",1.24792253586801,0.0292177759883949,0.419825593463075
"NM_002806",22853,"PSMC6","MSTRG.4261","transcript","22853",0.895667151277238,0.0293106332579799,0.420231024938236
"NM_016133",43130,"INSIG2","MSTRG.8358","transcript","43130",0.63586201136188,0.0293238774699742,0.420231024938236
"NM_001098206",9052,"HNRNPF","MSTRG.1686","transcript","9052",0.719045006541243,0.0293862273231555,0.420373179818209
"NM_001020819",39714,"MYADM","MSTRG.7726","transcript","39714",3.12995988675192,0.0294251357446156,0.420373179818209
"NM_183243",72387,"IMPDH1","MSTRG.13780","transcript","72387",4.66462089834878,0.0294893702856113,0.420373179818209
"NM_015449",5029,"C1orf43","MSTRG.955","transcript","5029",0.207027717018289,0.0294962212031029,0.420373179818209
"MSTRG.10222.3",52924,"ROBO1","MSTRG.10222","transcript","52924",4.5964252081834,0.0295285766196092,0.420373179818209
"NM_020191",54072,"MRPS22","MSTRG.10422","transcript","54072",0.804508361998702,0.029587933344531,0.420451508948358
"MSTRG.4364.1",23267,"SMOC1","MSTRG.4364","transcript","23267",0.811786812661773,0.0296120050783757,0.420451508948358
"NM_001271878",1576,"KHDRBS1","MSTRG.322","transcript","1576",0.380465881483787,0.0298884957120775,0.42381965470306
"NM_013995",81742,"LAMP2","MSTRG.15466","transcript","81742",0.861441603734771,0.0299876914276833,0.4242465015224
"NM_022826",43792,"MARCHF7","MSTRG.8471","transcript","43792",0.281261635471378,0.0299972273803717,0.4242465015224
"NM_007284",52426,"TWF2","MSTRG.10115","transcript","52426",1.13608319581488,0.0301789028323134,0.424872821238889
"NM_012458",35840,"TIMM13","MSTRG.6978","transcript","35840",1.15241437181397,0.0301880128986591,0.424872821238889
"NM_006468",4365,"POLR3C","MSTRG.1024","transcript","4365",3.11776294361711,0.0301967407007303,0.424872821238889
"MSTRG.6050.1",31370,".","MSTRG.6050","transcript","31370",1.09786053424867,0.0301990041599692,0.424872821238889
"NM_001134340",69389,"PSMG3","MSTRG.13222","transcript","69389",0.301091009902101,0.030255972062082,0.425120044950425
"NM_001324305",47073,"RPN2","MSTRG.9075","transcript","47073",3.81097826235396,0.0303398988805066,0.425495481074982
"NM_001199619",65112,"NCOA7","MSTRG.12514","transcript","65112",0.354382937942256,0.0303835607931092,0.425495481074982
"MSTRG.14429.1",76211,"BOP1","MSTRG.14429","transcript","76211",1.15084357744492,0.0304070142480319,0.425495481074982
"NM_213601",23603,"TMED8","MSTRG.4429","transcript","23603",0.396579764114785,0.0304992473286831,0.425495481074982
"NM_001286077",13995,"UBXN1","MSTRG.2503","transcript","13995",1.1611738458021,0.0305097395018479,0.425495481074982
"MSTRG.10603.1",55080,"TRA2B","MSTRG.10603","transcript","55080",0.563446664847735,0.0305192755399903,0.425495481074982
"NM_001006",57881,"RPS3A","MSTRG.11140","transcript","57881",0.914901892695432,0.0306422328560652,0.426205822210494
"NM_005038",58033,"PPID","MSTRG.11170","transcript","58033",0.813552160589068,0.0306825102704313,0.426205822210494
"NM_020199",60442,"C5orf15","MSTRG.11686","transcript","60442",0.863665278363192,0.0306887150271109,0.426205822210494
"NM_002210",44366,"ITGAV","MSTRG.8591","transcript","44366",0.905531677805156,0.0307969881391478,0.426506627979278
"NM_014275",61905,"MGAT4B","MSTRG.11959","transcript","61905",1.16036279352573,0.030810488850657,0.426506627979278
"MSTRG.9999.1",51876,"EXOSC7","MSTRG.9999","transcript","51876",0.388818612088157,0.0309129333455658,0.426506627979278
"NM_001039348",41590,"EFEMP1","MSTRG.8067","transcript","41590",0.577639497741051,0.0309213785579605,0.426506627979278
"NM_052821",79252,"WDR5","MSTRG.15012","transcript","79252",3.6837234449265,0.0309262282276415,0.426506627979278
"MSTRG.1549.1",8045,"GTPBP4","MSTRG.1549","transcript","8045",0.242602187354622,0.0310533837472977,0.426506627979278
"NM_001001975",35727,"ATP5F1D","MSTRG.6945","transcript","35727",1.43545781988654,0.0310629128900277,0.426506627979278
"NR_037947",58522,"NSUN2","MSTRG.11266","transcript","58522",2.82267276523343,0.0311082287920799,0.426506627979278
"NM_012232",32283,"CAVIN1","MSTRG.6245","transcript","32283",1.07709007645451,0.0311239327675126,0.426506627979278
"NM_001277",14624,"CHKA","MSTRG.2656","transcript","14624",0.404263092154031,0.0311410894311975,0.426506627979278
"MSTRG.539.2",2628,"MAGOH","MSTRG.539","transcript","2628",0.575413756704913,0.0311451415853647,0.426506627979278
"MSTRG.15059.2",79423,"PAXX","MSTRG.15059","transcript","79423",2.01587163720363,0.0312674445957799,0.427020302597437
"NR_026712",10633,"RPL13AP5","MSTRG.1931","transcript","10633",0.790278395213414,0.0312770611627882,0.427020302597437
"MSTRG.3076.2",16892,"MFAP5","MSTRG.3076","transcript","16892",0.425620370190108,0.0313013677466938,0.427020302597437
"NM_001271007",34216,"CENPX","MSTRG.6676","transcript","34216",1.79356127523123,0.0314585474133375,0.428167857153649
"NM_001136005",48363,"GART","MSTRG.9334","transcript","48363",0.404254272337396,0.0314805821330073,0.428167857153649
"NM_021063",62534,"H2BC5","MSTRG.12087","transcript","62534",2.3911455983715,0.0315045203021034,0.428167857153649
"NM_006024",69981,"TAX1BP1","MSTRG.13343","transcript","69981",0.588008217458884,0.0315910764756483,0.428409552942812
"NM_020424",28176,"LYRM1","MSTRG.5343","transcript","28176",3.04566303654765,0.0316017055085236,0.428409552942812
"NR_137178",16036,"MIR100HG","MSTRG.2932","transcript","16036",0.477626535342816,0.0317646758787434,0.42910253263746
"MSTRG.8477.3",43820,"RBMS1","MSTRG.8477","transcript","43820",0.630670249813993,0.031776530981211,0.42910253263746
"MSTRG.5227.1",27594,"ZNF263","MSTRG.5227","transcript","27594",0.437123111978389,0.0318416125471763,0.42910253263746
"NM_006427",24391,"SIVA1","MSTRG.4537","transcript","24391",1.29004907072512,0.0318507469597475,0.42910253263746
"NM_002768",30164,"CHMP1A","MSTRG.5781","transcript","30164",1.13192415899655,0.0318516475435646,0.42910253263746
"NM_022170",70963,"EIF4H","MSTRG.13500","transcript","70963",1.32534797596182,0.031909914061983,0.42935147461703
"NM_001323550",1851,"ZC3H12A","MSTRG.380","transcript","1851",2.34377173696589,0.0319705559436005,0.429525103413598
"NM_001143761",30723,"EIF5A","MSTRG.5920","transcript","30723",1.54003190874838,0.0320160578017075,0.429525103413598
"NM_032322",31660,"RNF135","MSTRG.6128","transcript","31660",2.59030158233046,0.0321136044002475,0.429525103413598
"NM_001039672",37972,"YIF1B","MSTRG.7423","transcript","37972",2.06510325209905,0.0321820329586857,0.429525103413598
"NM_001048195",1432,"RCC1","MSTRG.295","transcript","1432",0.620639004499393,0.0322058650690684,0.429525103413598
"NM_005526",76219,"HSF1","MSTRG.14433","transcript","76219",1.25889702083804,0.0322679162020294,0.429525103413598
"NM_006666",38938,"RUVBL2","MSTRG.7623","transcript","38938",1.29376859270703,0.032274788966612,0.429525103413598
"NM_020800",54539,"IFT80","MSTRG.10512","transcript","54539",0.599447089502001,0.0322953560009297,0.429525103413598
"NM_144573",3123,"NEXN","MSTRG.642","transcript","3123",2.21514164752422,0.0322954618345758,0.429525103413598
"NM_001444",74997,"FABP5","MSTRG.14209","transcript","74997",0.80680433774354,0.0323630802170576,0.429525103413598
"NM_080430",49763,"SELENOM","MSTRG.9591","transcript","49763",1.2579561633292,0.0323644201072427,0.429525103413598
"MSTRG.3063.4",16791,"C1R","MSTRG.3063","transcript","16791",0.0138165984420165,0.0324471339000671,0.429525103413598
"NM_017572",35810,"MKNK2","MSTRG.6969","transcript","35810",1.22194209513211,0.0324485959112299,0.429525103413598
"NM_002166",40493,"ID2","MSTRG.7838","transcript","40493",0.874580715294697,0.0324800745422571,0.429525103413598
"NM_004765",28689,"BCL7C","MSTRG.5466","transcript","28689",1.23233514106651,0.0326240292182649,0.430573690141117
"NM_002205",18319,"ITGA5","MSTRG.3356","transcript","18319",1.11566100756188,0.0326391695427146,0.430573690141117
"MSTRG.5816.1",30281,"MYO1C","MSTRG.5816","transcript","30281",0.228648035093564,0.0328189463553029,0.431970815246868
"NM_014382",53843,"ATP2C1","MSTRG.10387","transcript","53843",3.01907383144626,0.0328251384025977,0.431970815246868
"NM_032636",3715,"PSRC1","MSTRG.755","transcript","3715",0.465818023433047,0.0329638371012596,0.433267681071489
"NM_006353",62582,"HMGN4","MSTRG.12094","transcript","62582",0.903335542823998,0.0331002742623514,0.433694780177287
"MSTRG.11825.2",61149,"NDST1","MSTRG.11825","transcript","61149",0.175100143925375,0.033126213165444,0.433694780177287
"NM_001002258",44144,"ATP5MC3","MSTRG.8537","transcript","44144",0.425722203787726,0.0331563745056961,0.433694780177287
"NM_001145412",44203,"NFE2L2","MSTRG.8558","transcript","44203",0.456817567006698,0.0332999208975495,0.433694780177287
"NM_001141973",810,"ATP13A2","MSTRG.178","transcript","810",1.55904111119936,0.0333191447108047,0.433694780177287
"NM_001305142",27681,"NMRAL1","MSTRG.5251","transcript","27681",0.407596958473024,0.0333332694024083,0.433694780177287
"MSTRG.12304.1",63794,"TMEM63B","MSTRG.12304","transcript","63794",0.237212442824713,0.0333546743777777,0.433694780177287
"MSTRG.9888.1",51203,"ANKRD28","MSTRG.9888","transcript","51203",0.755052965383744,0.0333821371512163,0.433694780177287
"NM_001164761",69254,"PRKAR1B","MSTRG.13204","transcript","69254",2.54394597442457,0.0333861935990704,0.433694780177287
"NM_052844",78895,"WDR34","MSTRG.14949","transcript","78895",1.85013019732323,0.0333982357823488,0.433694780177287
"NM_170746",13670,"SELENOH","MSTRG.2455","transcript","13670",1.31022340846856,0.0335305667766048,0.434425673372739
"NM_000194",81994,"HPRT1","MSTRG.15503","transcript","81994",0.868538850963897,0.0335350371531361,0.434425673372739
"NM_001243028",38128,"AKT2","MSTRG.7457","transcript","38128",2.00922299334292,0.0336681408275765,0.435313478064396
"NM_002346",76078,"LY6E","MSTRG.14397","transcript","76078",1.1174793375868,0.0336842511522353,0.435313478064396
"NM_018841",2955,"GNG12","MSTRG.602","transcript","2955",0.892432925839539,0.0338236642505076,0.435850314114986
"NM_001330348",42647,"TBC1D8","MSTRG.8285","transcript","42647",2.92847025563735,0.0338380674830744,0.435850314114986
"NM_138423",25307,"CASC4","MSTRG.4753","transcript","25307",0.745444768174547,0.0338555470705688,0.435850314114986
"MSTRG.6586.2",33827,"SPHK1","MSTRG.6586","transcript","33827",0.227233419409153,0.0340280427149561,0.435850314114986
"NM_005791",41939,"MPHOSPH10","MSTRG.8139","transcript","41939",0.88464659341202,0.034032963186402,0.435850314114986
"NM_001318909",40946,"GTF3C2","MSTRG.7921","transcript","40946",4.20525615425068,0.0341151441995748,0.435850314114986
"NM_001300861",14456,"YIF1A","MSTRG.2606","transcript","14456",1.71838259075164,0.0341335592072374,0.435850314114986
"NM_019884",38314,"GSK3A","MSTRG.7487","transcript","38314",1.19970187988055,0.0341522554649887,0.435850314114986
"NM_016938",14406,"EFEMP2","MSTRG.2591","transcript","14406",2.05846683755116,0.0342481798150873,0.435850314114986
"MSTRG.1664.1",8807,"SNORA86","MSTRG.1664","transcript","8807",0.485977993156457,0.0343014537003281,0.435850314114986
"NM_007021",9111,"DEPP1","MSTRG.1699","transcript","9111",0.775856033923225,0.0343234998738847,0.435850314114986
"NM_205847",45411,"GMPPA","MSTRG.8757","transcript","45411",1.30135118633347,0.0343441998378602,0.435850314114986
"NM_005348",24231,"HSP90AA1","MSTRG.4517","transcript","24231",0.924989352732399,0.034350166396226,0.435850314114986
"NM_003325",49083,"HIRA","MSTRG.9453","transcript","49083",0.656953324533364,0.0344124664713389,0.435850314114986
"NM_058174",48886,"COL6A2","MSTRG.9412","transcript","48886",4.02995125235002,0.034443862239401,0.435850314114986
"NM_032306",36107,"ALKBH7","MSTRG.7053","transcript","36107",1.36185115057093,0.0344631419909587,0.435850314114986
"NM_003375",10131,"VDAC2","MSTRG.1839","transcript","10131",0.164750824835588,0.0344830804517824,0.435850314114986
"NM_004528",5868,"MGST3","MSTRG.1158","transcript","5868",0.927244719590733,0.0344920078376594,0.435850314114986
"NM_006710",45764,"COPS8","MSTRG.8833","transcript","45764",0.862030984214907,0.034493204360504,0.435850314114986
"NM_005626",1489,"SRSF4","MSTRG.302","transcript","1489",1.07239706841185,0.034725292815403,0.438269748270192
"MSTRG.27.1",107,"MXRA8","MSTRG.27","transcript","107",1.85755417362604,0.0349405214320929,0.440075978142705
"MSTRG.1337.1",6810,"KLHDC8A","MSTRG.1337","transcript","6810",2.25630097323237,0.0349499687951347,0.440075978142705
"NM_001371333",20113,"DIABLO","MSTRG.3733","transcript","20113",0.878007020647168,0.0351056979682387,0.441521662908233
"NR_027165",31146,"SNHG29","MSTRG.5996","transcript","31146",2.29119813689352,0.0352016784366018,0.44221340164071
"MSTRG.9959.3",51680,"RPSA","MSTRG.9959","transcript","51680",0.168135625961616,0.0353272758988024,0.44262294919597
"NM_024755",25639,"SLTM","MSTRG.4836","transcript","25639",0.831765432932118,0.0353609984653001,0.44262294919597
"NM_004894",24367,"ATP5MPL","MSTRG.4534","transcript","24367",0.892219341692989,0.0353971200766637,0.44262294919597
"NM_018321",58776,"BRIX1","MSTRG.11329","transcript","58776",0.881202246465948,0.0353983509550665,0.44262294919597
"NM_058179",77560,"PSAT1","MSTRG.14675","transcript","77560",0.904370435486055,0.0354826205409761,0.442708193467902
"NM_014189",55654,"ADD1","MSTRG.10715","transcript","55654",0.624522552679522,0.0355139322930946,0.442708193467902
"NM_000117",82536,"EMD","MSTRG.15582","transcript","82536",1.13571273316288,0.0355636550733704,0.442708193467902
"NM_006407",52819,"ARL6IP5","MSTRG.10197","transcript","52819",0.873844940248693,0.0355692710348133,0.442708193467902
"NM_001318095",69825,"IL6","MSTRG.13312","transcript","69825",0.632876092484124,0.0356851335187063,0.443638566590276
"NM_001348732",40504,"KIDINS220","MSTRG.7840","transcript","40504",0.401513401230611,0.0357831434948048,0.44434511099245
"MSTRG.5913.5",30713,"ELP5","MSTRG.5913","transcript","30713",1.59990987808758,0.0358357053398684,0.444486317612091
"NM_001658",7385,"ARF1","MSTRG.1452","transcript","7385",1.05754836544541,0.0360030555630121,0.446049337061382
"NM_014819",60004,"PJA2","MSTRG.11592","transcript","60004",0.889360811992149,0.03608785845939,0.446587248434951
"NM_031925",71071,"TMEM120A","MSTRG.13535","transcript","71071",1.46625117459201,0.0363628010846537,0.449289884303071
"NM_021029",81273,"RPL36A","MSTRG.15382","transcript","81273",0.870757174943496,0.0363895245001282,0.449289884303071
"NM_001641",22052,"APEX1","MSTRG.4089","transcript","22052",0.889785559211528,0.0365305641875313,0.449848840551817
"NM_014463",51119,"LSM3","MSTRG.9863","transcript","51119",0.845780749849086,0.0365330556688921,0.449848840551817
"NM_001077442",22137,"HNRNPC","MSTRG.4094","transcript","22137",0.74133444333723,0.0365598585083814,0.449848840551817
"NR_109779",53317,"LINC01279","MSTRG.10285","transcript","53317",0.246498565912912,0.0366290014495403,0.450186280913427
"NM_001005340",69844,"GPNMB","MSTRG.13317","transcript","69844",0.722590814649616,0.0366961897381559,0.450498957297429
"NM_203290",63747,"POLR1C","MSTRG.12298","transcript","63747",0.916903162980133,0.0368323524769547,0.45120408820587
"NM_003565",20400,"ULK1","MSTRG.3778","transcript","20400",1.26349668476781,0.0368372534250182,0.45120408820587
"NM_001313998",32340,"BECN1","MSTRG.6265","transcript","32340",1.17789923718046,0.0368794300470154,0.451208537003791
"NM_181746",4720,"CERS2","MSTRG.893","transcript","4720",0.293361055904814,0.0370320070953613,0.45140767459193
"NM_000600",69824,"IL6","MSTRG.13312","transcript","69824",0.793270205057441,0.0370703307237729,0.45140767459193
"NM_013399",27698,"CDIP1","MSTRG.5253","transcript","27698",1.65101923972241,0.0370743862058296,0.45140767459193
"NM_014366",52479,"GNL3","MSTRG.10130","transcript","52479",0.869726768963195,0.0370998252246888,0.45140767459193
"MSTRG.6596.9",33930,"SEC14L1","MSTRG.6596","transcript","33930",0.394168542196706,0.037133862268643,0.45140767459193
"NM_025140",20242,"CCDC92","MSTRG.3763","transcript","20242",1.27823449315578,0.037146697714543,0.45140767459193
"MSTRG.7464.1",38153,"SHKBP1","MSTRG.7464","transcript","38153",2.30038712466353,0.0373189988416279,0.452111425982832
"NM_001541",15630,"HSPB2","MSTRG.2854","transcript","15630",1.26727574808341,0.0373254078248615,0.452111425982832
"NM_001152",81696,"SLC25A5","MSTRG.15451","transcript","81696",1.07375169489404,0.0373303012279402,0.452111425982832
"NM_003200",35786,"TCF3","MSTRG.6960","transcript","35786",1.6960109222817,0.0373959506652206,0.452196238126969
"NM_000019",15526,"ACAT1","MSTRG.2839","transcript","15526",1.08708143795525,0.0374247359552371,0.452196238126969
"NM_004214",14412,"FIBP","MSTRG.2593","transcript","14412",1.08930108583364,0.037463018894033,0.452196238126969
"NM_000786",71304,"CYP51A1","MSTRG.13584","transcript","71304",0.870004597142428,0.0375380273033383,0.452595366067401
"NM_019056",80233,"NDUFB11","MSTRG.15226","transcript","80233",1.26864479793061,0.0376443926099832,0.453371250730278
